"logFC","AveExpr","t","P.Value","adj.P.Val","B","probe","gene","rho_inflammatory","p_inflammatory","fdr_inflammatory","rho_oxphos","p_oxphos","fdr_oxphos","neglog10FDR_oxph","status_oxph"
-1.28146458830436,6.97239558698821,-6.86158804128032,4.79524737290034e-08,2.7195610045536e-05,8.45810182544161,"ILMN_1760189","NAIP",0.692520856767904,2.2250738585072e-308,3.7073267023962e-306,0.357927915260592,4.05689879595598e-05,0.000416092608265212,3.38080999922302,"Significant"
-0.720274442663517,7.46648423199459,-4.38489410090965,9.54594759286134e-05,0.00345089541018083,1.27035294883476,"ILMN_1658995","ACOT9",0.669566694788151,2.2250738585072e-308,3.7073267023962e-306,0.441196803524559,2.81911697613192e-07,6.23800914709789e-06,5.20495399275117,"Significant"
-1.14316239118974,7.75421109683568,-3.26881706277895,0.00236792788533644,0.0305719535947286,-1.72246577610784,"ILMN_1787529","C3AR1",0.660058117735283,2.2250738585072e-308,3.7073267023962e-306,0.370805211848519,2.03925090781982e-05,0.000233312931286216,3.63206118992201,"Significant"
-0.701931232559722,8.94317344550617,-4.50601417613742,6.63314952039764e-05,0.0027089338581085,1.61318140658999,"ILMN_1678833","CCR1",0.646682836520435,2.2250738585072e-308,3.7073267023962e-306,0.122170275590551,0.171001773228268,0.334882354841597,0.475107735102154,"Not significant"
0.922558908268648,7.42593945341478,3.67613569618036,0.000760905787190482,0.0142114370961566,-0.672770461349778,"ILMN_2372403","ALDH5A1",-0.645282620922385,2.2250738585072e-308,3.7073267023962e-306,-0.445456036745407,2.11021265291128e-07,4.8796728064885e-06,5.31160929748509,"Significant"
-0.581665292916107,8.19191851185134,-4.23758425579149,0.000148171828363803,0.00467435665135014,0.85695886377315,"ILMN_1784661","TMEM2",0.644040588676415,2.2250738585072e-308,3.7073267023962e-306,0.281478487064117,0.00140037711839166,0.00794410099698216,2.09995524309359,"Not significant"
-0.80096364829991,7.10493836820007,-4.47612400865045,7.25806953764646e-05,0.00285888270900533,1.52835038374158,"ILMN_1745242","PLSCR1",0.642388451443569,2.2250738585072e-308,3.7073267023962e-306,0.295879030746157,0.00076888975850841,0.00480489255695804,2.31831631922165,"Not significant"
-0.54269283076756,7.06360340396062,-4.75815137745052,3.08975885045396e-05,0.00158893046552903,2.33398194079835,"ILMN_1692352","IRAK4",0.642247844019498,2.2250738585072e-308,3.7073267023962e-306,0.307133483314586,0.000471182583511393,0.00320561315318096,2.4940888885869,"Significant"
1.34626648883203,8.06350691015257,4.98406172956293,1.54951930621327e-05,0.00102098133320533,2.98631957540357,"ILMN_1746579","UBE2O",-0.639482564679415,2.2250738585072e-308,3.7073267023962e-306,-0.489343128983877,8.27707317932575e-09,3.22857184680088e-07,6.49098954460831,"Significant"
-0.556940915896914,7.29947456032516,-4.37437542626693,9.85154478004506e-05,0.00352481627493064,1.24069940426905,"ILMN_1804863","FKBP15",0.639447412823397,2.2250738585072e-308,3.7073267023962e-306,0.42766333895763,6.90402815787362e-07,1.34233728302892e-05,4.8721383472415,"Significant"
-0.726681938445365,6.99799189695317,-3.90905007859366,0.00038930726412662,0.00887200075888719,-0.0481417588305089,"ILMN_1795236","SIGLEC9",0.631128140232471,2.2250738585072e-308,3.7073267023962e-306,0.393870688038995,5.54076599653209e-06,7.75738072936844e-05,4.11028489302067,"Significant"
0.396515476681432,6.88135675752492,3.82378223066925,0.000498330563127113,0.0105235943194688,-0.278625525957078,"ILMN_1694223","DGCR8",-0.629944694413198,2.2250738585072e-308,3.7073267023962e-306,-0.210624062617173,0.0176093905745087,0.0612857459488263,1.21264052345243,"Not significant"
-0.976130916398996,9.211892158213,-3.66601893278969,0.000783131824283752,0.0145099401748367,-0.699534176996309,"ILMN_1734229","SPPL2A",0.629604893138358,2.2250738585072e-308,3.7073267023962e-306,0.384701912260967,9.40487586232983e-06,0.000121529158613434,3.9153195088507,"Significant"
-0.805053330445777,7.70101691159048,-7.80405518411969,2.82772673743135e-09,4.75867406782283e-06,11.1259407435458,"ILMN_1658830","C10orf26",0.627015373078365,2.2250738585072e-308,3.7073267023962e-306,0.353598378327709,5.08085606050166e-05,0.000504854887939025,3.29683343460151,"Significant"
0.68896855375335,7.15589393132467,4.16434395390019,0.000184117344264196,0.00536126417191261,0.653041720756725,"ILMN_1814165","SSBP3",-0.624074334458193,2.2250738585072e-308,3.7073267023962e-306,-0.322746766029246,0.000231455348785409,0.00177861488090779,2.74991807844951,"Significant"
-0.22611895039634,7.90061470818838,-3.17615356064082,0.00304263429972795,0.0362435151890708,-1.95244836370966,"ILMN_1692168","UBE2Z",0.620020153730784,2.2250738585072e-308,3.7073267023962e-306,0.150783886389201,0.090613555274244,0.214121014102067,0.669340708414475,"Not significant"
-0.918086369100462,10.4309133280399,-5.36742266673233,4.76499953882302e-06,0.000471696293089615,4.1026807988577,"ILMN_1696494","CMTM6",0.61867266591676,2.2250738585072e-308,3.7073267023962e-306,0.220759514435696,0.0127703549199965,0.047563191625787,1.32272901067738,"Not significant"
-0.672781380915258,7.10661026471078,-5.74094276144755,1.5031301087345e-06,0.000227817573591832,5.19599559230765,"ILMN_1729217","FAM131A",0.615093035245594,2.2250738585072e-308,3.7073267023962e-306,0.292176368578928,0.000899624067891757,0.00548162797870882,2.26109044203189,"Not significant"
-1.84453754833028,8.25372036362395,-6.48535881635311,1.51467953045468e-07,5.47562260183553e-05,7.37019485878999,"ILMN_1801254","LOC648984",0.614026762279715,2.2250738585072e-308,3.7073267023962e-306,0.339836426696663,0.000101815702910842,0.000902600870166976,3.04450425212705,"Significant"
-0.635275849830586,6.97144355477352,-4.88324998646725,2.1095551460261e-05,0.00124039300953629,2.69457241456339,"ILMN_1704290","SPTLC2",0.610681477315336,2.2250738585072e-308,3.7073267023962e-306,0.444249156355456,2.29158812963828e-07,5.25561219266814e-06,5.27937668850117,"Significant"
-0.88841703884577,8.75047817180455,-5.52549374464318,2.92504969936807e-06,0.000358707178065805,4.56503741301087,"ILMN_1703471","ATF6",0.610529152605924,2.2250738585072e-308,3.7073267023962e-306,0.330187242219723,0.000162791325221424,0.00133452816919055,2.87467225470158,"Significant"
-1.232451242498,7.92633626580031,-6.18155950694354,3.85611127387984e-07,0.000101177311021053,6.48526177055879,"ILMN_2220739","TMCO3",0.609673790776153,2.2250738585072e-308,3.7073267023962e-306,0.337393372703412,0.000114821544097383,0.00099716783843495,3.00123173720344,"Significant"
1.1044048646735,8.90417221411822,4.48413340161145,7.08514605088328e-05,0.00281347748349273,1.55106764036845,"ILMN_1712095","FOXO4",-0.609164088863892,2.2250738585072e-308,3.7073267023962e-306,-0.550858877015373,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
-1.10155996968923,7.33014841672983,-5.825444016876,1.15766262358555e-06,0.000192823921566026,5.44350708029575,"ILMN_2388090","MAPK14",0.608232564679415,2.2250738585072e-308,3.7073267023962e-306,0.292410714285714,0.000890780241972136,0.00543563912388479,2.2647493841154,"Not significant"
-0.555414115679566,8.57076654099267,-3.43946552651407,0.00148089612285522,0.0223062263838591,-1.2899789513217,"ILMN_1750961","TM6SF1",0.606457395950506,2.2250738585072e-308,3.7073267023962e-306,0.197869797525309,0.0259002558397286,0.0830941770813227,1.08042940882786,"Not significant"
-0.575996880799902,6.76229367607879,-5.5090799601587,3.07716868037683e-06,0.000364502580360268,4.51699531951714,"ILMN_1789086","LOC642334",0.604705661792276,2.2250738585072e-308,3.7073267023962e-306,0.205966441694788,0.0203218798119126,0.0687571509128443,1.16268212745424,"Not significant"
-1.20098482953016,8.32686380989833,-5.64683916463257,2.01049859582493e-06,0.000277041060862301,4.92035286317394,"ILMN_1712999","LOC642103",0.60376242032246,2.2250738585072e-308,3.7073267023962e-306,0.386025965504312,8.72104688126449e-06,0.00011415859442546,3.9424913870993,"Significant"
1.50284858766698,7.78370651965891,4.24824914556144,0.00014354726995017,0.00457280510142177,0.886745440223954,"ILMN_2190842","KIR3DL2",-0.602830896137983,2.2250738585072e-308,3.7073267023962e-306,-0.518882405324334,5.84597055961504e-10,3.49355756079228e-08,7.45673209679821,"Significant"
-0.42355183685844,7.78171722359269,-3.46611392860717,0.00137506692194129,0.0211791435487827,-1.22145225813795,"ILMN_1764082","MBOAT1",0.602233314585677,2.2250738585072e-308,3.7073267023962e-306,0.375228487064117,1.59975264377285e-05,0.000189314095788716,3.72281704850134,"Significant"
