"logFC","AveExpr","t","P.Value","adj.P.Val","B","probe","gene","rho_inflammatory","p_inflammatory","fdr_inflammatory","rho_oxphos","p_oxphos","fdr_oxphos","neglog10FDR_oxph","status_oxph"
0.556894317818386,6.66519560510493,3.24170679463514,0.00254894254101662,0.0321852633452094,-1.79011860172152,"ILMN_1767573","CRLF2",-0.535386201724784,5.75621028153404e-11,3.10773593289946e-09,-0.611958661417323,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
0.320580913264647,6.81518760898538,3.41834224534797,0.00157029177757655,0.0231887056121359,-1.34411342910884,"ILMN_1703529","LOC646746",-0.370676321709786,2.05362299021398e-05,0.000180150281767062,-0.607664276340457,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
-0.456193589375156,7.46460433410391,-5.08803494903332,1.12630212492727e-05,0.000824091793145808,3.28813972197619,"ILMN_1752895","STX8",0.353838582677165,5.01821396711469e-05,0.000396648586863457,0.605555164979378,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
-0.264738798521477,6.52772454148856,-3.73269073802537,0.000647457841304316,0.0126848193613708,-0.522568726335102,"ILMN_1660787","SUCLA2",0.276170556805399,0.00173362348375512,0.0086954212974073,0.604090504311961,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
-0.300455510410315,6.49433842568938,-4.02506063851489,0.000277492292456424,0.00706566290971835,0.26853040682697,"ILMN_1662306","RABL3",0.523850534308211,3.36329013904226e-10,1.4356513352413e-08,0.602274325084364,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
-0.284718948774267,6.5668317512822,-3.84543825489561,0.000468118940795979,0.0100552855051348,-0.220278527838451,"ILMN_1656368","ALDH4A1",0.341142904011998,9.54389239654699e-05,0.000701269827116606,0.601881796025497,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
-0.5826494495461,6.69150405431689,-3.28797438274401,0.00224747615404786,0.0295483778949347,-1.67447979417202,"ILMN_1750893","LOC441081",-0.413907245969254,1.65382282639643e-06,1.99274561730402e-05,-0.601670884889389,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
0.51963180482157,6.81521481683322,3.14454201977801,0.00331197290946691,0.0384020465432914,-2.03007810074561,"ILMN_1736974","SOX12",-0.435226846644169,4.20417728715265e-07,6.0510810278875e-06,-0.598852877765279,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
1.46832616924338,8.01259344304452,3.87011317619863,0.000435861813406571,0.0095816955313878,-0.153638292018062,"ILMN_1719415","LOC652140",-0.556342566554181,2.2250738585072e-308,3.7073267023962e-306,-0.598460348706412,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
-0.423205543707866,7.26300821141884,-3.68790980729605,0.000735806025753508,0.0138531604517002,-0.641581774102828,"ILMN_1758034","ETFDH",0.451384983127109,1.40100133138904e-07,2.36721239062571e-06,0.596685179977503,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
-0.373197783973392,6.64370921252879,-5.15892545073336,9.05778635420667e-06,0.000703469414225595,3.49438692008418,"ILMN_1726104","C11orf51",0.382991188601425,1.03636863488577e-05,9.89150170147612e-05,0.594001921634796,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
0.930539658860124,7.45403906853549,3.56418755948979,0.00104473791442735,0.0175930066634125,-0.967086526835435,"ILMN_1815392","ACTRT1",-0.543172337832771,2.2250738585072e-308,3.7073267023962e-306,-0.592619281964754,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
0.766396875421589,7.04500173756828,3.31376610700734,0.00209451539494683,0.0281671630806255,-1.60964414620023,"ILMN_1666819","PHLDB1",-0.548667744656918,2.2250738585072e-308,3.7073267023962e-306,-0.591195631796026,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
0.731408277313922,7.22151580695278,3.24596984460879,0.00251963019894593,0.0319284408742852,-1.77950017471107,"ILMN_1652306","MEGF10",-0.49631491376078,4.67645915213385e-09,1.28164527024549e-07,-0.587440241844769,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
-0.407851388035141,7.36526434664255,-3.69470577657071,0.000721684947776314,0.013630182084492,-0.623560092913874,"ILMN_1808305","RTCD1",0.432186211098613,5.13898905904172e-07,7.12351656950032e-06,0.586994985001875,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
-0.490988865079907,6.39828419277784,-5.20324079807623,7.90319667600569e-06,0.000649326106698832,3.62348302362217,"ILMN_1685703","ACOX2",0.380196616047994,1.21313835792795e-05,0.00011397067941415,0.586983267716535,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
1.48731415460573,8.25273159454609,3.63051588628168,0.000866201952160294,0.0155245148260297,-0.793199146203213,"ILMN_1702055","ROPN1B",-0.566993578927634,2.2250738585072e-308,3.7073267023962e-306,-0.586971550431196,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
-0.293825505265767,6.58932161164169,-6.00636276955032,6.62026782095484e-07,0.000141705671257044,5.97314792531545,"ILMN_1769883","IDE",0.299101284214473,0.000669583812158096,0.00382691029761145,0.586520434945632,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
0.60940697398135,6.79404055241431,3.00144660743813,0.00483936217995386,0.0497525579246446,-2.37595661965203,"ILMN_1750940","SLITRK1",-0.583720003749531,2.2250738585072e-308,3.7073267023962e-306,-0.585758811398575,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
0.550962088648667,6.67151726087732,3.53653851324089,0.00112920138828406,0.018559598923897,-1.03913586398274,"ILMN_1652758","LOC647579",-0.516867032245969,7.20586733075537e-10,2.69780381212016e-08,-0.584112532808399,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
1.30830249235404,8.04115209044779,3.30131484490468,0.00216707480031194,0.0287785020265551,-1.64097729859606,"ILMN_1762189","LOC387686",-0.533657902137233,8.20335640588716e-11,4.18637411390903e-09,-0.581593316460442,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
1.10119650649427,7.24689884370179,3.25683118173946,0.00244639273336935,0.031270640274129,-1.75241309340585,"ILMN_1708249","NR1D1",-0.588887326584177,2.2250738585072e-308,3.7073267023962e-306,-0.58093714848144,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
-0.311911540773497,6.67065761762616,-3.12863062213362,0.00345595260121342,0.0395453352396292,-2.06898898999365,"ILMN_1799015","PXMP2",0.128192960254968,0.150747438069434,0.315738827371703,0.577884795650544,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
-0.563784701149648,6.94057626169088,-4.11937659359819,0.000210278287810438,0.00588092336963484,0.528416927869298,"ILMN_1778543","LOC653874",0.471081739782527,3.39134943870344e-08,6.9822389957725e-07,0.57759772215973,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
-0.212546878134538,6.5916947962103,-3.90545049740439,0.000393399687727369,0.0089464515191793,-0.0579116796533299,"ILMN_1679880","THOC6",0.197301509186352,0.0263368706638249,0.0849390243598475,0.574152840269966,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
0.645634358842691,7.34656176798751,3.67509644341534,0.000763160571970231,0.0142426483341733,-0.675521272021152,"ILMN_1658420","DSCAM",-0.488376452943382,8.94421721334706e-09,2.23908020766765e-07,-0.574000515560555,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
0.866610981809944,7.07817745974466,3.37630884326457,0.00176380702208657,0.0250521170252884,-1.45134236699943,"ILMN_1716234","LOC648796",-0.591582302212223,2.2250738585072e-308,3.7073267023962e-306,-0.571211801649794,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
